1.286635696887969971e-01,9.267525374889373779e-02,8.133875131607055664e-01,3.800029680132865906e-02,3.244337439537048340e-02,6.346642374992370605e-01,7.711709737777709961e-01,-1.780112981796264648e-01,8.894081413745880127e-02,2.724842131137847900e-01,1.702469587326049805e-01,1.726607605814933777e-02,-3.859920660033822060e-03,1.180723831057548523e-01,-8.610232174396514893e-02,-3.255958259105682373e-01,-1.569877192378044128e-02,-1.237287521362304688e-01,7.119943201541900635e-02,1.357825696468353271e-01,1.552775502204895020e-01,2.428406625986099243e-01,1.546667516231536865e-01,3.897460997104644775e-01,-5.472099184989929199e-01,1.038928031921386719e+00,2.849890887737274170e-01,-1.484303325414657593e-01,-1.014996021986007690e-01,-2.654572129249572754e-01,-7.626589536666870117e-01,3.265121877193450928e-01,1.021378159523010254e+00,-2.294315695762634277e-01,-8.370733261108398438e-02,-1.551471352577209473e-01
1.365131288766860962e-01,1.015811711549758911e-01,8.110901713371276855e-01,3.686026856303215027e-02,2.564975805580615997e-02,6.149691939353942871e-01,7.872714400291442871e-01,-1.974349319934844971e-01,7.499085366725921631e-02,2.554100155830383301e-01,1.475167572498321533e-01,1.488660182803869247e-02,-2.058262238278985023e-03,1.344677656888961792e-01,-5.979989841580390930e-02,-2.669028639793395996e-01,-1.584337651729583740e-02,-1.326095908880233765e-01,6.700455397367477417e-02,1.318638324737548828e-01,1.487594246864318848e-01,2.510089874267578125e-01,1.236825063824653625e-01,3.751886188983917236e-01,-5.569334626197814941e-01,1.043708324432373047e+00,2.826137244701385498e-01,-1.468189358711242676e-01,-8.973445743322372437e-02,-2.631938755512237549e-01,-6.941730380058288574e-01,3.268882632255554199e-01,1.051953911781311035e+00,-2.132053226232528687e-01,-7.884494960308074951e-02,-1.720614284276962280e-01
1.477448344230651855e-01,1.180518716573715210e-01,8.075617551803588867e-01,4.453366622328758240e-02,1.939986459910869598e-02,5.837304592132568359e-01,8.104931712150573730e-01,-1.793054491281509399e-01,4.523780569434165955e-02,2.747386097908020020e-01,1.090018078684806824e-01,-3.749255556613206863e-03,-3.890974214300513268e-03,1.682189702987670898e-01,-4.683116823434829712e-02,-1.835976988077163696e-01,-2.295732032507658005e-03,-1.740291267633438110e-01,6.871510297060012817e-02,1.527340412139892578e-01,1.188057586550712585e-01,2.377303093671798706e-01,1.276156753301620483e-01,3.697907328605651855e-01,-5.658488273620605469e-01,1.041617155075073242e+00,2.824809849262237549e-01,-1.488838493824005127e-01,-6.693712621927261353e-02,-2.208599746227264404e-01,-6.034966707229614258e-01,3.496631979942321777e-01,1.074487328529357910e+00,-2.084788531064987183e-01,-8.033012598752975464e-02,-1.811372488737106323e-01
1.548334360122680664e-01,1.249045059084892273e-01,8.046975135803222656e-01,4.430506005883216858e-02,1.020560786128044128e-02,5.587731599807739258e-01,8.280733227729797363e-01,-1.979095041751861572e-01,3.916640207171440125e-02,2.660353779792785645e-01,8.714654296636581421e-02,4.804480413440614939e-04,-1.405702251940965652e-02,1.867398470640182495e-01,-2.329654060304164886e-02,-1.066778376698493958e-01,1.297250622883439064e-03,-1.867337971925735474e-01,6.143328174948692322e-02,1.586414575576782227e-01,1.056993752717971802e-01,2.447360157966613770e-01,8.755902200937271118e-02,3.759373724460601807e-01,-5.771359205245971680e-01,1.022340655326843262e+00,2.796172201633453369e-01,-1.573316305875778198e-01,-5.387392640113830566e-02,-1.970792859792709351e-01,-5.390753149986267090e-01,3.786825835704803467e-01,1.080393195152282715e+00,-2.184459567070007324e-01,-8.463424444198608398e-02,-1.845378577709197998e-01
1.649843901395797729e-01,1.357069462537765503e-01,8.020853996276855469e-01,4.189720377326011658e-02,4.650737158954143524e-03,5.346758961677551270e-01,8.440051078796386719e-01,-2.167602479457855225e-01,2.970886044204235077e-02,2.615229189395904541e-01,7.338222116231918335e-02,-4.593889694660902023e-03,-1.530678290873765945e-02,2.066611200571060181e-01,-5.320991040207445621e-04,-3.651628270745277405e-02,1.810216577723622322e-03,-1.988863795995712280e-01,5.806446820497512817e-02,1.608855277299880981e-01,9.170441329479217529e-02,2.490241527557373047e-01,2.732727304100990295e-02,3.908564746379852295e-01,-5.901629924774169922e-01,9.813975095748901367e-01,2.714299261569976807e-01,-1.704475432634353638e-01,-3.312966227531433105e-02,-1.707156002521514893e-01,-4.898979663848876953e-01,4.178312718868255615e-01,1.085813164710998535e+00,-2.399966418743133545e-01,-8.661439269781112671e-02,-1.787580102682113647e-01
1.720982193946838379e-01,1.449940353631973267e-01,7.996420860290527344e-01,3.911399096250534058e-02,4.336850834079086781e-04,5.170357227325439453e-01,8.550695776939392090e-01,-2.292261421680450439e-01,3.190354257822036743e-02,2.540302872657775879e-01,6.018871814012527466e-02,-1.396673498675227165e-03,-1.967130601406097412e-02,2.226402461528778076e-01,1.582603156566619873e-02,1.858219876885414124e-02,2.511542988941073418e-03,-2.083785086870193481e-01,5.275612697005271912e-02,1.643331497907638550e-01,7.926169782876968384e-02,2.504894137382507324e-01,-3.367738798260688782e-02,4.143166840076446533e-01,-5.944257378578186035e-01,9.436091184616088867e-01,2.559634149074554443e-01,-1.780247092247009277e-01,-1.353560946881771088e-02,-1.479395627975463867e-01,-4.625516533851623535e-01,4.537566006183624268e-01,1.087955951690673828e+00,-2.601020634174346924e-01,-8.973168581724166870e-02,-1.628861278295516968e-01
1.809037178754806519e-01,1.558847874402999878e-01,7.971976995468139648e-01,3.498061001300811768e-02,-4.905485082417726517e-03,4.978141784667968750e-01,8.665640950202941895e-01,-2.406773120164871216e-01,3.562747687101364136e-02,2.536171078681945801e-01,3.824680298566818237e-02,-6.723744794726371765e-03,-2.618424594402313232e-02,2.422714531421661377e-01,3.638955205678939819e-02,8.291524648666381836e-02,4.732760135084390640e-03,-2.148651480674743652e-01,4.601375386118888855e-02,1.566552519798278809e-01,6.449794769287109375e-02,2.457909882068634033e-01,-1.045289635658264160e-01,4.464109241962432861e-01,-5.990437269210815430e-01,8.914334177970886230e-01,2.493935972452163696e-01,-1.923013180494308472e-01,5.723811686038970947e-03,-1.205223500728607178e-01,-4.371592700481414795e-01,4.910073280334472656e-01,1.085150241851806641e+00,-2.860192060470581055e-01,-9.621014446020126343e-02,-1.413903087377548218e-01
1.898890137672424316e-01,1.688519418239593506e-01,7.955619692802429199e-01,2.976479381322860718e-02,-6.539073772728443146e-03,4.775738716125488281e-01,8.780629038810729980e-01,-2.421033084392547607e-01,4.799473658204078674e-02,2.648200690746307373e-01,2.132060751318931580e-02,-4.258384928107261658e-03,-3.540119901299476624e-02,2.557961642742156982e-01,5.069364607334136963e-02,1.407213062047958374e-01,9.332769550383090973e-03,-2.146480977535247803e-01,4.727044701576232910e-02,1.455027312040328979e-01,4.819164797663688660e-02,2.358871996402740479e-01,-1.747806668281555176e-01,4.904322326183319092e-01,-5.995104908943176270e-01,8.304208517074584961e-01,2.366258949041366577e-01,-2.111292183399200439e-01,2.195454016327857971e-02,-9.912928193807601929e-02,-4.262314140796661377e-01,5.248531103134155273e-01,1.079684495925903320e+00,-3.132132589817047119e-01,-1.037600785493850708e-01,-1.133187264204025269e-01
1.963793486356735229e-01,1.813654750585556030e-01,7.943959832191467285e-01,2.504578791558742523e-02,-7.350077386945486069e-03,4.633983969688415527e-01,8.857655525207519531e-01,-2.396907359361648560e-01,6.124627217650413513e-02,2.792822122573852539e-01,1.207713223993778229e-02,6.458743475377559662e-03,-4.610929638147354126e-02,2.646790146827697754e-01,6.028613075613975525e-02,1.941424757242202759e-01,1.925208605825901031e-02,-2.146175056695938110e-01,4.799962416291236877e-02,1.309991478919982910e-01,3.009475581347942352e-02,2.185102552175521851e-01,-2.537319958209991455e-01,5.478107929229736328e-01,-5.887965559959411621e-01,7.708482146263122559e-01,2.206842303276062012e-01,-2.247692942619323730e-01,4.553287848830223083e-02,-7.524349540472030640e-02,-4.235942363739013672e-01,5.481854081153869629e-01,1.081458568572998047e+00,-3.308608531951904297e-01,-1.070861369371414185e-01,-8.322675526142120361e-02
2.047295272350311279e-01,1.905291527509689331e-01,7.943019866943359375e-01,2.200585976243019104e-02,-6.323085166513919830e-03,4.492211341857910156e-01,8.931271433830261230e-01,-2.319781333208084106e-01,7.534522563219070435e-02,2.885406911373138428e-01,1.177520491182804108e-02,2.498556859791278839e-02,-5.478375405073165894e-02,2.661617696285247803e-01,6.991930305957794189e-02,2.627863287925720215e-01,3.371959552168846130e-02,-2.035239040851593018e-01,5.964905023574829102e-02,1.126040071249008179e-01,8.297406136989593506e-03,1.942526698112487793e-01,-3.281518816947937012e-01,6.087941527366638184e-01,-5.777774453163146973e-01,7.279025912284851074e-01,2.142438441514968872e-01,-2.287219166755676270e-01,6.893865764141082764e-02,-5.310943350195884705e-02,-4.232093095779418945e-01,5.566172599792480469e-01,1.086555242538452148e+00,-3.300494849681854248e-01,-1.051342785358428955e-01,-6.058184430003166199e-02
2.093402147293090820e-01,2.048395127058029175e-01,7.955544590950012207e-01,1.655824296176433563e-02,-3.391496371477842331e-03,4.386706650257110596e-01,8.984889388084411621e-01,-2.202389538288116455e-01,9.065032005310058594e-02,3.116057217121124268e-01,9.495950303971767426e-03,3.355385735630989075e-02,-6.073245406150817871e-02,2.618593573570251465e-01,7.339794188737869263e-02,3.098610043525695801e-01,5.282276123762130737e-02,-1.776752918958663940e-01,8.285333961248397827e-02,8.765019476413726807e-02,-1.490310952067375183e-02,1.691661775112152100e-01,-4.059566259384155273e-01,6.707294583320617676e-01,-5.667988657951354980e-01,7.046321630477905273e-01,2.108140140771865845e-01,-2.285186648368835449e-01,9.970379620790481567e-02,-3.144579380750656128e-02,-4.319841861724853516e-01,5.565493106842041016e-01,1.099849820137023926e+00,-3.256986141204833984e-01,-1.018617004156112671e-01,-5.040722712874412537e-02
2.159499377012252808e-01,2.217393964529037476e-01,7.980197668075561523e-01,1.119663473218679428e-02,2.082559745758771896e-03,4.264611005783081055e-01,9.044342041015625000e-01,-2.055177837610244751e-01,1.027955561876296997e-01,3.286036252975463867e-01,9.690424427390098572e-03,2.288049086928367615e-02,-5.892419070005416870e-02,2.531245052814483643e-01,7.160162925720214844e-02,3.195066154003143311e-01,7.573056966066360474e-02,-1.321883201599121094e-01,1.142395287752151489e-01,6.419476866722106934e-02,-3.594179451465606689e-02,1.472639441490173340e-01,-4.804746210575103760e-01,7.239770293235778809e-01,-5.607749223709106445e-01,6.968698501586914062e-01,2.144344449043273926e-01,-2.220320552587509155e-01,1.264942735433578491e-01,-1.404734794050455093e-02,-4.399547874927520752e-01,5.502545833587646484e-01,1.109148859977722168e+00,-3.102414608001708984e-01,-9.893842041492462158e-02,-3.290535882115364075e-02
2.249629944562911987e-01,2.419495135545730591e-01,8.011158108711242676e-01,4.269372671842575073e-03,8.221078664064407349e-03,4.216060340404510498e-01,9.067317843437194824e-01,-1.908072829246520996e-01,1.088690683245658875e-01,3.527134358882904053e-01,1.254701986908912659e-02,-1.599151082336902618e-02,-4.997633397579193115e-02,2.413178235292434692e-01,7.662479579448699951e-02,3.296856582164764404e-01,1.101493835449218750e-01,-5.874905362725257874e-02,1.681122928857803345e-01,3.484331443905830383e-02,-5.839463695883750916e-02,1.286296397447586060e-01,-5.373218655586242676e-01,7.706677317619323730e-01,-5.762612819671630859e-01,7.017325758934020996e-01,2.248330563306808472e-01,-2.160525470972061157e-01,1.227289959788322449e-01,2.709414344280958176e-03,-4.439807534217834473e-01,5.361931324005126953e-01,1.113020777702331543e+00,-2.910640835762023926e-01,-9.975773841142654419e-02,-1.218667346984148026e-02
2.372140586376190186e-01,2.566970288753509521e-01,8.056563138961791992e-01,-4.746970720589160919e-03,1.361086964607238770e-02,4.316315650939941406e-01,9.019348025321960449e-01,-1.849578469991683960e-01,1.160769462585449219e-01,3.341638743877410889e-01,2.888925606384873390e-03,-2.908293344080448151e-02,-3.563249856233596802e-02,1.996117085218429565e-01,1.025552079081535339e-01,2.676607668399810791e-01,1.921595931053161621e-01,4.549784213304519653e-02,2.336257398128509521e-01,-1.564135402441024780e-02,-6.813623011112213135e-02,1.402679383754730225e-01,-6.125767827033996582e-01,8.060561418533325195e-01,-5.795184373855590820e-01,7.107945084571838379e-01,2.300586849451065063e-01,-2.100006490945816040e-01,1.307134777307510376e-01,-1.684882678091526031e-02,-4.547149240970611572e-01,5.214717388153076172e-01,1.120719313621520996e+00,-2.835712432861328125e-01,-9.573332220315933228e-02,7.902880199253559113e-03
2.491190284490585327e-01,2.700108587741851807e-01,8.085204958915710449e-01,-1.019662991166114807e-02,1.713183335959911346e-02,4.341142773628234863e-01,9.006371498107910156e-01,-1.723812669515609741e-01,1.233074665069580078e-01,3.389037847518920898e-01,3.852159017696976662e-03,-5.170247331261634827e-02,-3.280793875455856323e-02,1.807860285043716431e-01,1.262879967689514160e-01,2.231370210647583008e-01,2.412415593862533569e-01,1.340671330690383911e-01,2.617940604686737061e-01,-4.092307016253471375e-02,-7.727068662643432617e-02,1.366133391857147217e-01,-6.630607843399047852e-01,8.337297439575195312e-01,-5.891554951667785645e-01,7.313053607940673828e-01,2.408526986837387085e-01,-2.037684172391891479e-01,1.376082748174667358e-01,-1.950481347739696503e-02,-4.548229873180389404e-01,5.092529654502868652e-01,1.130193352699279785e+00,-2.771854698657989502e-01,-9.322728961706161499e-02,1.369983423501253128e-02
2.641612589359283447e-01,2.821645140647888184e-01,8.116897344589233398e-01,-1.790986396372318268e-02,1.729143224656581879e-02,4.342321157455444336e-01,9.004569649696350098e-01,-1.527294814586639404e-01,1.448341310024261475e-01,3.435688018798828125e-01,4.960206337273120880e-03,-7.458009570837020874e-02,-3.362922370433807373e-02,1.591248065233230591e-01,1.547116339206695557e-01,1.595872938632965088e-01,2.997713387012481689e-01,2.172039151191711426e-01,2.617999911308288574e-01,-5.517935007810592651e-02,-7.806348800659179688e-02,1.336811333894729614e-01,-6.991412043571472168e-01,8.536914587020874023e-01,-6.013376116752624512e-01,7.541351914405822754e-01,2.555364966392517090e-01,-1.984209865331649780e-01,1.430287510156631470e-01,-1.299588847905397415e-02,-4.487604498863220215e-01,4.990888833999633789e-01,1.139340281486511230e+00,-2.702866196632385254e-01,-9.268112480640411377e-02,1.574405469000339508e-02
2.830840945243835449e-01,2.983682155609130859e-01,8.161690235137939453e-01,-2.940966933965682983e-02,1.883237063884735107e-02,4.379334151744842529e-01,8.983288407325744629e-01,-1.318816691637039185e-01,1.707840114831924438e-01,3.396801352500915527e-01,2.068834292003884912e-04,-9.984502941370010376e-02,-2.974677458405494690e-02,1.117892563343048096e-01,1.746342778205871582e-01,7.262305170297622681e-02,3.990989029407501221e-01,2.976777851581573486e-01,2.617999911308288574e-01,-7.919766753911972046e-02,-7.138931751251220703e-02,1.312141418457031250e-01,-7.491106986999511719e-01,8.621286153793334961e-01,-6.121305823326110840e-01,7.906960248947143555e-01,2.632092833518981934e-01,-1.922794282436370850e-01,1.445579379796981812e-01,-9.726132266223430634e-03,-4.383025169372558594e-01,4.908939599990844727e-01,1.154929995536804199e+00,-2.617608010768890381e-01,-9.392236918210983276e-02,3.198798000812530518e-02
2.898690402507781982e-01,3.149037063121795654e-01,8.201104998588562012e-01,-4.063116759061813354e-02,1.417790632694959641e-02,4.439613819122314453e-01,8.950119614601135254e-01,-1.094490140676498413e-01,1.872243583202362061e-01,3.311839401721954346e-01,-6.008009426295757294e-03,-1.213215664029121399e-01,-2.068007364869117737e-02,6.669978797435760498e-02,1.638201028108596802e-01,-9.037021547555923462e-03,4.965341091156005859e-01,3.467397987842559814e-01,2.617999911308288574e-01,-8.642349392175674438e-02,-5.530026555061340332e-02,1.320804208517074585e-01,-7.850309014320373535e-01,8.585307598114013672e-01,-6.079960465431213379e-01,8.229280114173889160e-01,2.732162177562713623e-01,-1.851622611284255981e-01,1.589661985635757446e-01,6.302742403931915760e-04,-4.267250001430511475e-01,4.835661351680755615e-01,1.173780798912048340e+00,-2.686748802661895752e-01,-9.084957093000411987e-02,3.229093924164772034e-02
2.917041182518005371e-01,3.335173130035400391e-01,8.235677480697631836e-01,-5.067842826247215271e-02,7.885436527431011200e-03,4.510028958320617676e-01,8.910476565361022949e-01,-8.513989299535751343e-02,1.953684985637664795e-01,3.145664632320404053e-01,-1.213081274181604385e-02,-1.449539363384246826e-01,-7.861546240746974945e-03,2.124435640871524811e-02,1.406469941139221191e-01,-7.467167079448699951e-02,5.843594670295715332e-01,3.632051944732666016e-01,2.617999911308288574e-01,-9.855811297893524170e-02,-3.589650243520736694e-02,1.365359127521514893e-01,-8.135237097740173340e-01,8.449029326438903809e-01,-6.161360144615173340e-01,8.429328203201293945e-01,2.812078297138214111e-01,-1.803884804248809814e-01,1.570330113172531128e-01,1.916685327887535095e-02,-4.179321527481079102e-01,4.750569462776184082e-01,1.190107226371765137e+00,-2.697519063949584961e-01,-9.061236679553985596e-02,3.089707344770431519e-02
2.897884547710418701e-01,3.482660949230194092e-01,8.260731101036071777e-01,-5.523569881916046143e-02,8.187387138605117798e-04,4.648053050041198730e-01,8.836879134178161621e-01,-6.580049544572830200e-02,1.893697828054428101e-01,2.865383923053741455e-01,-1.707476004958152771e-02,-1.570210456848144531e-01,1.458072569221258163e-03,-1.688569039106369019e-02,1.075336039066314697e-01,-9.839517623186111450e-02,6.472428441047668457e-01,3.296947181224822998e-01,2.617999911308288574e-01,-1.156807020306587219e-01,-1.988826878368854523e-02,1.427762657403945923e-01,-8.239356875419616699e-01,8.238103389739990234e-01,-6.287019252777099609e-01,8.516380190849304199e-01,2.796994447708129883e-01,-1.862181574106216431e-01,1.350608766078948975e-01,3.721530362963676453e-02,-4.098849892616271973e-01,4.745897650718688965e-01,1.196741342544555664e+00,-2.775963842868804932e-01,-9.479710459709167480e-02,3.607188537716865540e-02
2.843908667564392090e-01,3.628197908401489258e-01,8.279256224632263184e-01,-5.470312014222145081e-02,-5.573985632508993149e-03,4.785002470016479492e-01,8.763641119003295898e-01,-4.485524073243141174e-02,1.692548841238021851e-01,2.605711519718170166e-01,-2.046552300453186035e-02,-1.671978384256362915e-01,1.299220137298107147e-02,-4.639071226119995117e-02,6.315370649099349976e-02,-1.165395006537437439e-01,6.822274327278137207e-01,2.748202681541442871e-01,2.613749206066131592e-01,-1.290513426065444946e-01,-1.211881078779697418e-02,1.516985446214675903e-01,-8.195189237594604492e-01,8.010891079902648926e-01,-6.362819075584411621e-01,8.564184904098510742e-01,2.745682895183563232e-01,-1.881070137023925781e-01,1.246682032942771912e-01,5.251806229352951050e-02,-4.002610146999359131e-01,4.764328896999359131e-01,1.196716308593750000e+00,-2.821615040302276611e-01,-9.533832967281341553e-02,3.493882715702056885e-02
