4.722432233393192291e-03,-1.538316719233989716e-02,6.286434531211853027e-01,-1.309585273265838623e-01,1.647258847951889038e-01,5.923350453376770020e-01,7.777238488197326660e-01,-1.488102674484252930e+00,6.672671437263488770e-02,-1.208482682704925537e-01,1.132130026817321777e+00,-2.745571732521057129e-01,1.012210398912429810e-01,-5.820999741554260254e-01,-2.014699727296829224e-01,3.602976351976394653e-02,1.378221631050109863e+00,-4.571551084518432617e-01,5.446802824735641479e-02,3.648266196250915527e-01,-2.307475805282592773e-01,5.199999809265136719e-01,-5.527334809303283691e-01,3.469997048377990723e-01,-2.200592309236526489e-01,1.101016402244567871e+00,-3.295705914497375488e-01,-1.418938189744949341e-01,5.625321865081787109e-01,-9.298518300056457520e-01,-7.197247445583343506e-02,4.981624782085418701e-01,1.186645627021789551e+00,1.723289042711257935e-01,-1.002595499157905579e-01,-4.114257097244262695e-01
4.494312219321727753e-03,-1.791289448738098145e-02,6.446865797042846680e-01,-1.307755410671234131e-01,1.489926427602767944e-01,6.146515607833862305e-01,7.634804248809814453e-01,-1.378541350364685059e+00,4.721609130501747131e-02,-1.194446831941604614e-01,1.012230157852172852e+00,-2.203650921583175659e-01,7.582679390907287598e-02,-4.821821749210357666e-01,-1.806730628013610840e-01,-7.279492274392396212e-05,1.281368613243103027e+00,-4.025725424289703369e-01,5.070081725716590881e-02,4.063395559787750244e-01,-2.305944561958312988e-01,5.199999809265136719e-01,-4.312897920608520508e-01,4.762153923511505127e-01,-1.476873457431793213e-01,1.025593638420104980e+00,-3.803789615631103516e-01,-2.277046442031860352e-01,5.260570645332336426e-01,-8.373972773551940918e-01,-1.174339652061462402e-01,4.775494039058685303e-01,1.184697628021240234e+00,2.543352544307708740e-01,-1.818043738603591919e-01,-3.929059803485870361e-01
4.528187215328216553e-03,-2.008369006216526031e-02,6.700140833854675293e-01,-1.429281383752822876e-01,1.359563320875167847e-01,6.211181879043579102e-01,7.584850788116455078e-01,-1.260592579841613770e+00,8.394188433885574341e-02,-1.177507787942886353e-01,8.257724642753601074e-01,-9.595685452222824097e-02,2.235117927193641663e-02,-4.370547235012054443e-01,-1.300275921821594238e-01,-4.101161286234855652e-02,1.159256219863891602e+00,-2.865913510322570801e-01,3.569728881120681763e-02,4.535028934478759766e-01,-2.145081609487533569e-01,5.199999809265136719e-01,-3.535433411598205566e-01,6.003466844558715820e-01,-8.937218785285949707e-02,9.466207027435302734e-01,-3.928431868553161621e-01,-2.589319050312042236e-01,4.978964030742645264e-01,-7.970663905143737793e-01,-1.792937368154525757e-01,4.582743346691131592e-01,1.164328336715698242e+00,2.781822681427001953e-01,-2.024693787097930908e-01,-3.775302767753601074e-01
4.599535837769508362e-03,-2.336291782557964325e-02,7.012233138084411621e-01,-1.466794759035110474e-01,1.257202178239822388e-01,6.285292506217956543e-01,7.534126043319702148e-01,-1.182164907455444336e+00,1.108653992414474487e-01,-1.090490445494651794e-01,7.201402187347412109e-01,1.517471298575401306e-02,-2.413028478622436523e-02,-4.102528989315032959e-01,-8.332547545433044434e-02,-6.895837932825088501e-02,1.067993521690368652e+00,-2.088456004858016968e-01,3.625125065445899963e-02,4.774321615695953369e-01,-1.966584622859954834e-01,5.199999809265136719e-01,-3.016768395900726318e-01,6.859005093574523926e-01,-5.397100374102592468e-02,8.923854231834411621e-01,-3.832578361034393311e-01,-2.617040872573852539e-01,4.840981364250183105e-01,-7.483367323875427246e-01,-2.293895930051803589e-01,4.457103013992309570e-01,1.149823188781738281e+00,2.947626411914825439e-01,-2.094277888536453247e-01,-3.534216582775115967e-01
4.055158235132694244e-03,-2.678459323942661285e-02,7.313030362129211426e-01,-1.485025286674499512e-01,1.004810109734535217e-01,6.507855653762817383e-01,7.377863526344299316e-01,-1.039146542549133301e+00,1.639873832464218140e-01,-9.225972741842269897e-02,5.319612622261047363e-01,1.597938537597656250e-01,-8.085344731807708740e-02,-4.044874012470245361e-01,-2.002920396625995636e-02,-1.080655381083488464e-01,9.830899834632873535e-01,-1.335907131433486938e-01,2.944787219166755676e-02,4.879697263240814209e-01,-1.416029483079910278e-01,5.199999809265136719e-01,-2.727209627628326416e-01,8.429380655288696289e-01,-1.447146944701671600e-02,8.450382947921752930e-01,-3.367969393730163574e-01,-2.421705126762390137e-01,4.531400799751281738e-01,-6.628782153129577637e-01,-3.281674087047576904e-01,3.892415761947631836e-01,1.116556525230407715e+00,3.147813975811004639e-01,-2.029389590024948120e-01,-3.125981986522674561e-01
4.133552778512239456e-03,-3.179800882935523987e-02,7.597811818122863770e-01,-1.461360901594161987e-01,8.451749384403228760e-02,6.760638356208801270e-01,7.172437906265258789e-01,-9.566848278045654297e-01,1.850285083055496216e-01,-6.770911067724227905e-02,4.775833189487457275e-01,1.790800243616104126e-01,-9.578193724155426025e-02,-4.186535477638244629e-01,-7.821233943104743958e-03,-1.451014727354049683e-01,9.142721891403198242e-01,-1.086519286036491394e-01,1.805770397186279297e-02,4.608681201934814453e-01,-1.106331720948219299e-01,5.199999809265136719e-01,-2.622608542442321777e-01,9.467994570732116699e-01,4.447059240192174911e-03,8.244230151176452637e-01,-3.047888576984405518e-01,-2.152370512485504150e-01,4.266725182533264160e-01,-5.759626626968383789e-01,-4.047508239746093750e-01,3.410374522209167480e-01,1.101639628410339355e+00,3.308608233928680420e-01,-1.944639980792999268e-01,-2.826135456562042236e-01
4.966011736541986465e-03,-3.713955357670783997e-02,7.815045118331909180e-01,-1.386268734931945801e-01,8.152881264686584473e-02,7.057541012763977051e-01,6.899614334106445312e-01,-9.168820381164550781e-01,1.807069927453994751e-01,-3.315595909953117371e-02,5.103300213813781738e-01,1.354466676712036133e-01,-7.969272881746292114e-02,-4.453817605972290039e-01,-2.872944809496402740e-02,-1.746799349784851074e-01,8.704195618629455566e-01,-1.126731112599372864e-01,1.434428058564662933e-02,4.044295251369476318e-01,-1.056649982929229736e-01,5.199999809265136719e-01,-2.663377225399017334e-01,1.025036096572875977e+00,3.907906357198953629e-03,8.311912417411804199e-01,-2.776426076889038086e-01,-1.884315460920333862e-01,3.989067673683166504e-01,-4.949753880500793457e-01,-4.695570468902587891e-01,3.009264767169952393e-01,1.074965119361877441e+00,3.491582572460174561e-01,-1.870836913585662842e-01,-2.526290118694305420e-01
7.286814507097005844e-03,-4.179919138550758362e-02,7.924227118492126465e-01,-1.276746243238449097e-01,8.481005579233169556e-02,7.531002163887023926e-01,6.398019194602966309e-01,-8.796054124832153320e-01,1.395636945962905884e-01,-2.580726519227027893e-02,6.367533802986145020e-01,5.792007967829704285e-02,-8.379309624433517456e-02,-5.151514410972595215e-01,-7.461887598037719727e-02,-1.536890268325805664e-01,7.965622544288635254e-01,-9.921827912330627441e-02,4.800255969166755676e-02,2.928754687309265137e-01,-1.149423792958259583e-01,5.199999809265136719e-01,-2.986105084419250488e-01,1.160714387893676758e+00,1.781920087523758411e-03,8.420832753181457520e-01,-2.080220133066177368e-01,-1.693896353244781494e-01,3.629044592380523682e-01,-4.010121524333953857e-01,-5.719001293182373047e-01,2.355858385562896729e-01,1.083224773406982422e+00,3.477807939052581787e-01,-1.722827255725860596e-01,-2.223590165376663208e-01
1.009991392493247986e-02,-4.432401806116104126e-02,7.906736731529235840e-01,-1.128165200352668762e-01,8.948903530836105347e-02,7.875848412513732910e-01,5.991446375846862793e-01,-8.338291049003601074e-01,1.229319125413894653e-01,-3.875530511140823364e-02,7.797353267669677734e-01,-3.779122978448867798e-02,-6.871131807565689087e-02,-5.734111666679382324e-01,-1.623986959457397461e-01,-1.209758818149566650e-01,7.527258992195129395e-01,-1.139821559190750122e-01,6.166714429855346680e-02,1.932005584239959717e-01,-1.251374632120132446e-01,5.199999809265136719e-01,-3.307670354843139648e-01,1.256061911582946777e+00,-1.649038679897785187e-02,8.699299693107604980e-01,-1.733049750328063965e-01,-1.568972617387771606e-01,3.121232390403747559e-01,-3.274593353271484375e-01,-6.592972874641418457e-01,1.839440762996673584e-01,1.086310505867004395e+00,3.512515127658843994e-01,-1.596191823482513428e-01,-1.733474582433700562e-01
1.288323197513818741e-02,-4.446116462349891663e-02,7.790170907974243164e-01,-1.022258177399635315e-01,7.949158549308776855e-02,8.065125942230224609e-01,5.768608450889587402e-01,-7.742146849632263184e-01,1.528716534376144409e-01,-3.622210398316383362e-02,8.332942724227905273e-01,-1.324934214353561401e-01,-5.321389064192771912e-02,-5.990925431251525879e-01,-2.252874374389648438e-01,-1.371073573827743530e-01,7.531805038452148438e-01,-1.541538983583450317e-01,6.138452515006065369e-02,1.431787759065628052e-01,-1.233374997973442078e-01,5.199999809265136719e-01,-3.557532727718353271e-01,1.317457675933837891e+00,-2.956460416316986084e-02,8.748713135719299316e-01,-1.388029158115386963e-01,-1.519451588392257690e-01,2.935364246368408203e-01,-2.657754719257354736e-01,-7.027370333671569824e-01,1.197983250021934509e-01,1.086966753005981445e+00,3.661368489265441895e-01,-1.557380855083465576e-01,-1.703119724988937378e-01
